Source,Target,Type,Id,Label,timeset,Weight
272,174,Directed,7706,,,1
272,177,Directed,7707,,,1
272,179,Directed,7708,,,1
272,196,Directed,7709,,,1
272,197,Directed,7710,,,1
272,204,Directed,7711,,,1
272,208,Directed,7712,,,1
272,209,Directed,7713,,,1
272,213,Directed,7714,,,1
272,266,Directed,7715,,,1
272,267,Directed,7716,,,1
272,268,Directed,7717,,,1
272,269,Directed,7718,,,1
272,270,Directed,7719,,,1
272,271,Directed,7720,,,1
272,273,Directed,7721,,,1
272,274,Directed,7722,,,1
273,0,Directed,7723,,,1
273,19,Directed,7724,,,1
273,164,Directed,7725,,,1
273,173,Directed,7726,,,1
273,174,Directed,7727,,,1
273,177,Directed,7728,,,1
273,179,Directed,7729,,,1
273,196,Directed,7730,,,1
273,197,Directed,7731,,,1
273,204,Directed,7732,,,1
273,208,Directed,7733,,,1
273,209,Directed,7734,,,1
273,213,Directed,7735,,,1
273,266,Directed,7736,,,1
273,267,Directed,7737,,,1
273,268,Directed,7738,,,1
273,269,Directed,7739,,,1
273,270,Directed,7740,,,1
273,271,Directed,7741,,,1
273,272,Directed,7742,,,1
273,274,Directed,7743,,,1
274,0,Directed,7744,,,1
274,19,Directed,7745,,,1
274,164,Directed,7746,,,1
274,173,Directed,7747,,,1
274,174,Directed,7748,,,1
274,177,Directed,7749,,,1
274,179,Directed,7750,,,1
274,196,Directed,7751,,,1
274,197,Directed,7752,,,1
274,204,Directed,7753,,,1
274,208,Directed,7754,,,1
274,209,Directed,7755,,,1
274,213,Directed,7756,,,1
274,266,Directed,7757,,,1
274,267,Directed,7758,,,1
274,268,Directed,7759,,,1
274,269,Directed,7760,,,1
274,270,Directed,7761,,,1
274,271,Directed,7762,,,1
274,272,Directed,7763,,,1
274,273,Directed,7764,,,1
275,0,Directed,7765,,,4
275,4,Directed,7766,,,1
275,55,Directed,7767,,,1
275,58,Directed,7768,,,1
275,60,Directed,7769,,,1
275,101,Directed,7770,,,1
275,164,Directed,7771,,,4
275,173,Directed,7772,,,4
275,177,Directed,7773,,,3
275,182,Directed,7774,,,2
275,195,Directed,7775,,,1
275,196,Directed,7776,,,4
275,202,Directed,7777,,,2
275,208,Directed,7778,,,1
275,209,Directed,7779,,,3
275,210,Directed,7780,,,1
275,213,Directed,7781,,,1
275,256,Directed,7782,,,3
275,266,Directed,7783,,,1
275,267,Directed,7784,,,1
275,276,Directed,7785,,,3
275,277,Directed,7786,,,3
275,426,Directed,7787,,,1
275,445,Directed,7788,,,1
275,446,Directed,7789,,,1
275,515,Directed,7790,,,1
275,516,Directed,7791,,,1
275,517,Directed,7792,,,1
275,589,Directed,7793,,,1
275,590,Directed,7794,,,1
275,591,Directed,7795,,,1
275,592,Directed,7796,,,1
275,593,Directed,7797,,,1
275,594,Directed,7798,,,1
275,595,Directed,7799,,,1
275,596,Directed,7800,,,1
275,597,Directed,7801,,,1
275,598,Directed,7802,,,1
276,0,Directed,7803,,,3
276,164,Directed,7804,,,3
276,173,Directed,7805,,,3
276,177,Directed,7806,,,3
276,182,Directed,7807,,,2
276,196,Directed,7808,,,3
276,202,Directed,7809,,,2
276,209,Directed,7810,,,3
276,256,Directed,7811,,,2
276,275,Directed,7812,,,3
276,277,Directed,7813,,,3
276,491,Directed,7814,,,1
276,682,Directed,7815,,,1
276,820,Directed,7816,,,1
276,821,Directed,7817,,,1
276,822,Directed,7818,,,1
276,823,Directed,7819,,,1
276,824,Directed,7820,,,1
276,825,Directed,7821,,,1
276,826,Directed,7822,,,1
277,0,Directed,7823,,,3
277,164,Directed,7824,,,3
277,173,Directed,7825,,,3
277,177,Directed,7826,,,3
277,182,Directed,7827,,,2
277,196,Directed,7828,,,3
277,202,Directed,7829,,,2
277,209,Directed,7830,,,3
277,256,Directed,7831,,,2
277,275,Directed,7832,,,3
277,276,Directed,7833,,,3
278,0,Directed,7834,,,2
278,4,Directed,7835,,,1
278,25,Directed,7836,,,1
278,145,Directed,7837,,,1
279,0,Directed,7838,,,3
279,4,Directed,7839,,,1
280,0,Directed,7840,,,4
280,4,Directed,7841,,,1
280,27,Directed,7842,,,1
280,28,Directed,7843,,,1
280,281,Directed,7844,,,1
280,487,Directed,7845,,,2
281,0,Directed,7846,,,1
281,4,Directed,7847,,,1
281,27,Directed,7848,,,1
281,28,Directed,7849,,,1
281,280,Directed,7850,,,1
285,0,Directed,7851,,,10
285,4,Directed,7852,,,9
285,12,Directed,7853,,,7
285,26,Directed,7854,,,8
285,27,Directed,7855,,,10
285,58,Directed,7856,,,7
285,59,Directed,7857,,,8
285,60,Directed,7858,,,8
285,77,Directed,7859,,,8
285,83,Directed,7860,,,7
285,112,Directed,7861,,,6
285,145,Directed,7862,,,7
285,221,Directed,7863,,,8
285,222,Directed,7864,,,7
285,223,Directed,7865,,,7
285,342,Directed,7866,,,7
285,396,Directed,7867,,,8
285,397,Directed,7868,,,8
285,398,Directed,7869,,,8
285,399,Directed,7870,,,8
285,400,Directed,7871,,,8
285,401,Directed,7872,,,8
286,0,Directed,7873,,,5
286,4,Directed,7874,,,4
286,287,Directed,7875,,,4
286,288,Directed,7876,,,2
286,289,Directed,7877,,,2
286,770,Directed,7878,,,1
286,771,Directed,7879,,,1
286,772,Directed,7880,,,3
287,0,Directed,7881,,,5
287,4,Directed,7882,,,2
287,286,Directed,7883,,,4
287,288,Directed,7884,,,2
287,289,Directed,7885,,,2
287,772,Directed,7886,,,2
288,0,Directed,7887,,,2
288,286,Directed,7888,,,2
288,287,Directed,7889,,,2
288,289,Directed,7890,,,2
289,0,Directed,7891,,,2
289,286,Directed,7892,,,2
289,287,Directed,7893,,,2
289,288,Directed,7894,,,2
290,0,Directed,7895,,,6
290,4,Directed,7896,,,2
290,291,Directed,7897,,,7
290,292,Directed,7898,,,3
290,293,Directed,7899,,,2
290,294,Directed,7900,,,3
290,295,Directed,7901,,,2
290,296,Directed,7902,,,2
290,297,Directed,7903,,,2
290,298,Directed,7904,,,2
290,301,Directed,7905,,,1
290,302,Directed,7906,,,1
290,309,Directed,7907,,,4
290,310,Directed,7908,,,1
290,311,Directed,7909,,,3
291,0,Directed,7910,,,9
291,4,Directed,7911,,,5
291,27,Directed,7912,,,1
291,60,Directed,7913,,,1
291,290,Directed,7914,,,7
291,292,Directed,7915,,,3
291,293,Directed,7916,,,2
291,294,Directed,7917,,,3
291,295,Directed,7918,,,2
291,296,Directed,7919,,,2
291,297,Directed,7920,,,2
291,298,Directed,7921,,,2
291,301,Directed,7922,,,1
291,302,Directed,7923,,,1
291,309,Directed,7924,,,4
291,310,Directed,7925,,,1
291,311,Directed,7926,,,3
292,0,Directed,7927,,,2
292,4,Directed,7928,,,2
292,290,Directed,7929,,,3
292,291,Directed,7930,,,3
292,293,Directed,7931,,,2
292,294,Directed,7932,,,2
292,295,Directed,7933,,,2
292,296,Directed,7934,,,2
292,297,Directed,7935,,,2
292,298,Directed,7936,,,2
292,301,Directed,7937,,,1
292,302,Directed,7938,,,1
293,0,Directed,7939,,,2
293,4,Directed,7940,,,2
293,290,Directed,7941,,,2
293,291,Directed,7942,,,2
293,292,Directed,7943,,,2
293,294,Directed,7944,,,2
293,295,Directed,7945,,,2
293,296,Directed,7946,,,2
293,297,Directed,7947,,,2
293,298,Directed,7948,,,2
293,301,Directed,7949,,,1
293,302,Directed,7950,,,1
294,0,Directed,7951,,,3
294,4,Directed,7952,,,2
294,290,Directed,7953,,,3
294,291,Directed,7954,,,3
294,292,Directed,7955,,,2
294,293,Directed,7956,,,2
294,295,Directed,7957,,,2
294,296,Directed,7958,,,2
294,297,Directed,7959,,,2
294,298,Directed,7960,,,2
294,301,Directed,7961,,,1
294,302,Directed,7962,,,1
294,309,Directed,7963,,,1
295,0,Directed,7964,,,2
295,4,Directed,7965,,,2
295,290,Directed,7966,,,2
295,291,Directed,7967,,,2
295,292,Directed,7968,,,2
295,293,Directed,7969,,,2
295,294,Directed,7970,,,2
295,296,Directed,7971,,,2
295,297,Directed,7972,,,2
295,298,Directed,7973,,,2
295,301,Directed,7974,,,1
295,302,Directed,7975,,,1
296,0,Directed,7976,,,2
296,4,Directed,7977,,,2
296,290,Directed,7978,,,2
296,291,Directed,7979,,,2
296,292,Directed,7980,,,2
296,293,Directed,7981,,,2
296,294,Directed,7982,,,2
296,295,Directed,7983,,,2
296,297,Directed,7984,,,2
296,298,Directed,7985,,,2
296,301,Directed,7986,,,1
296,302,Directed,7987,,,1
297,0,Directed,7988,,,2
297,4,Directed,7989,,,2
297,290,Directed,7990,,,2
297,291,Directed,7991,,,2
297,292,Directed,7992,,,2
297,293,Directed,7993,,,2
297,294,Directed,7994,,,2
297,295,Directed,7995,,,2
297,296,Directed,7996,,,2
297,298,Directed,7997,,,2
297,301,Directed,7998,,,1
297,302,Directed,7999,,,1
298,0,Directed,8000,,,2
298,4,Directed,8001,,,2
298,290,Directed,8002,,,2
298,291,Directed,8003,,,2
298,292,Directed,8004,,,2
298,293,Directed,8005,,,2
298,294,Directed,8006,,,2
298,295,Directed,8007,,,2
298,296,Directed,8008,,,2
298,297,Directed,8009,,,2
298,301,Directed,8010,,,1
298,302,Directed,8011,,,1
299,0,Directed,8012,,,1
299,300,Directed,8013,,,1
300,0,Directed,8014,,,1
300,299,Directed,8015,,,1
301,0,Directed,8016,,,1
301,4,Directed,8017,,,1
301,290,Directed,8018,,,1
301,291,Directed,8019,,,1
301,292,Directed,8020,,,1
301,293,Directed,8021,,,1
301,294,Directed,8022,,,1
301,295,Directed,8023,,,1
301,296,Directed,8024,,,1
301,297,Directed,8025,,,1
301,298,Directed,8026,,,1
301,302,Directed,8027,,,1
302,0,Directed,8028,,,1
302,4,Directed,8029,,,1
302,290,Directed,8030,,,1
302,291,Directed,8031,,,1
302,292,Directed,8032,,,1
302,293,Directed,8033,,,1
302,294,Directed,8034,,,1
302,295,Directed,8035,,,1
302,296,Directed,8036,,,1
302,297,Directed,8037,,,1
302,298,Directed,8038,,,1
302,301,Directed,8039,,,1
303,0,Directed,8040,,,1
303,304,Directed,8041,,,1
304,0,Directed,8042,,,1
304,303,Directed,8043,,,1
305,0,Directed,8044,,,9
305,4,Directed,8045,,,13
305,306,Directed,8046,,,13
306,0,Directed,8047,,,11
306,4,Directed,8048,,,34
306,26,Directed,8049,,,4
306,28,Directed,8050,,,6
306,112,Directed,8051,,,3
306,238,Directed,8052,,,8
306,239,Directed,8053,,,10
306,305,Directed,8054,,,13
306,307,Directed,8055,,,7
307,0,Directed,8056,,,1
307,4,Directed,8057,,,7
307,8,Directed,8058,,,1
307,21,Directed,8059,,,1
307,26,Directed,8060,,,1
307,27,Directed,8061,,,1
307,51,Directed,8062,,,1
307,83,Directed,8063,,,1
307,112,Directed,8064,,,1
307,236,Directed,8065,,,1
307,237,Directed,8066,,,1
307,238,Directed,8067,,,7
307,239,Directed,8068,,,6
307,306,Directed,8069,,,7
307,328,Directed,8070,,,1
307,329,Directed,8071,,,1
307,330,Directed,8072,,,1
307,331,Directed,8073,,,1
307,332,Directed,8074,,,1
307,333,Directed,8075,,,1
307,334,Directed,8076,,,1
308,0,Directed,8077,,,11
308,4,Directed,8078,,,2
308,8,Directed,8079,,,1
308,27,Directed,8080,,,4
308,58,Directed,8081,,,1
308,60,Directed,8082,,,2
308,77,Directed,8083,,,2
308,336,Directed,8084,,,2
308,634,Directed,8085,,,3
308,773,Directed,8086,,,1
309,0,Directed,8087,,,4
309,290,Directed,8088,,,4
309,291,Directed,8089,,,4
309,294,Directed,8090,,,1
309,310,Directed,8091,,,1
309,311,Directed,8092,,,3
310,0,Directed,8093,,,1
310,290,Directed,8094,,,1
310,291,Directed,8095,,,1
310,309,Directed,8096,,,1
310,311,Directed,8097,,,1
311,0,Directed,8098,,,3
311,290,Directed,8099,,,3
311,291,Directed,8100,,,3
311,309,Directed,8101,,,3
311,310,Directed,8102,,,1
312,0,Directed,8103,,,1
312,210,Directed,8104,,,1
312,313,Directed,8105,,,1
312,314,Directed,8106,,,1
313,0,Directed,8107,,,1
313,210,Directed,8108,,,1
313,312,Directed,8109,,,1
313,314,Directed,8110,,,1
314,0,Directed,8111,,,1
314,210,Directed,8112,,,1
314,312,Directed,8113,,,1
314,313,Directed,8114,,,1
315,0,Directed,8115,,,1
315,316,Directed,8116,,,1
316,0,Directed,8117,,,2
316,154,Directed,8118,,,1
316,223,Directed,8119,,,1
316,315,Directed,8120,,,1
316,369,Directed,8121,,,1
317,0,Directed,8122,,,5
317,522,Directed,8123,,,1
317,887,Directed,8124,,,1
318,0,Directed,8125,,,2
318,4,Directed,8126,,,1
318,29,Directed,8127,,,1
318,30,Directed,8128,,,1
318,31,Directed,8129,,,1
318,33,Directed,8130,,,1
318,34,Directed,8131,,,1
318,35,Directed,8132,,,1
318,36,Directed,8133,,,1
318,37,Directed,8134,,,1
318,38,Directed,8135,,,1
318,41,Directed,8136,,,1
318,42,Directed,8137,,,1
318,43,Directed,8138,,,1
318,44,Directed,8139,,,1
318,45,Directed,8140,,,1
318,46,Directed,8141,,,1
318,47,Directed,8142,,,1
318,49,Directed,8143,,,1
318,50,Directed,8144,,,1
318,51,Directed,8145,,,1
318,52,Directed,8146,,,1
318,53,Directed,8147,,,1
318,62,Directed,8148,,,2
318,63,Directed,8149,,,1
318,65,Directed,8150,,,1
318,66,Directed,8151,,,1
318,67,Directed,8152,,,1
318,68,Directed,8153,,,1
318,69,Directed,8154,,,1
318,70,Directed,8155,,,1
318,71,Directed,8156,,,1
318,75,Directed,8157,,,1
318,76,Directed,8158,,,1
318,164,Directed,8159,,,1
318,165,Directed,8160,,,1
318,166,Directed,8161,,,1
318,167,Directed,8162,,,1
318,168,Directed,8163,,,1
318,169,Directed,8164,,,1
318,319,Directed,8165,,,1
318,608,Directed,8166,,,1
318,636,Directed,8167,,,1
318,637,Directed,8168,,,1
318,638,Directed,8169,,,1
318,639,Directed,8170,,,1
318,640,Directed,8171,,,1
319,0,Directed,8172,,,1
319,29,Directed,8173,,,1
319,35,Directed,8174,,,1
319,62,Directed,8175,,,2
319,63,Directed,8176,,,1
319,65,Directed,8177,,,2
319,66,Directed,8178,,,2
319,67,Directed,8179,,,1
319,68,Directed,8180,,,1
319,69,Directed,8181,,,2
319,70,Directed,8182,,,1
319,71,Directed,8183,,,2
319,72,Directed,8184,,,1
319,75,Directed,8185,,,1
319,76,Directed,8186,,,1
319,318,Directed,8187,,,1
319,609,Directed,8188,,,1
319,610,Directed,8189,,,1
319,611,Directed,8190,,,1
320,0,Directed,8191,,,1
320,4,Directed,8192,,,1
321,0,Directed,8193,,,8
321,4,Directed,8194,,,7
321,25,Directed,8195,,,1
321,27,Directed,8196,,,2
321,28,Directed,8197,,,1
321,57,Directed,8198,,,2
321,58,Directed,8199,,,1
321,59,Directed,8200,,,2
321,60,Directed,8201,,,3
321,77,Directed,8202,,,2
321,120,Directed,8203,,,2
321,145,Directed,8204,,,1
321,222,Directed,8205,,,3
321,223,Directed,8206,,,1
321,396,Directed,8207,,,1
321,398,Directed,8208,,,2
321,827,Directed,8209,,,2
322,0,Directed,8210,,,1
322,72,Directed,8211,,,1
322,323,Directed,8212,,,1
322,324,Directed,8213,,,1
322,325,Directed,8214,,,1
322,326,Directed,8215,,,1
322,327,Directed,8216,,,1
323,0,Directed,8217,,,1
323,72,Directed,8218,,,1
323,322,Directed,8219,,,1
323,324,Directed,8220,,,1
323,325,Directed,8221,,,1
323,326,Directed,8222,,,1
323,327,Directed,8223,,,1
324,0,Directed,8224,,,1
324,72,Directed,8225,,,1
324,322,Directed,8226,,,1
324,323,Directed,8227,,,1
324,325,Directed,8228,,,1
324,326,Directed,8229,,,1
324,327,Directed,8230,,,1
325,0,Directed,8231,,,1
325,72,Directed,8232,,,1
325,322,Directed,8233,,,1
325,323,Directed,8234,,,1
325,324,Directed,8235,,,1
325,326,Directed,8236,,,1
325,327,Directed,8237,,,1
326,0,Directed,8238,,,1
326,72,Directed,8239,,,1
326,322,Directed,8240,,,1
326,323,Directed,8241,,,1
326,324,Directed,8242,,,1
326,325,Directed,8243,,,1
326,327,Directed,8244,,,1
327,0,Directed,8245,,,1
327,72,Directed,8246,,,1
327,322,Directed,8247,,,1
327,323,Directed,8248,,,1
327,324,Directed,8249,,,1
327,325,Directed,8250,,,1
327,326,Directed,8251,,,1
328,0,Directed,8252,,,1
328,8,Directed,8253,,,1
328,21,Directed,8254,,,1
328,26,Directed,8255,,,1
328,27,Directed,8256,,,1
328,51,Directed,8257,,,1
328,83,Directed,8258,,,1
328,112,Directed,8259,,,1
328,236,Directed,8260,,,1
328,237,Directed,8261,,,1
328,239,Directed,8262,,,1
328,307,Directed,8263,,,1
328,329,Directed,8264,,,1
328,330,Directed,8265,,,1
328,331,Directed,8266,,,1
328,332,Directed,8267,,,1
328,333,Directed,8268,,,1
328,334,Directed,8269,,,1
329,0,Directed,8270,,,1
329,8,Directed,8271,,,1
329,21,Directed,8272,,,1
329,26,Directed,8273,,,1
329,27,Directed,8274,,,1
329,51,Directed,8275,,,1
329,83,Directed,8276,,,1
329,112,Directed,8277,,,1
329,236,Directed,8278,,,1
329,237,Directed,8279,,,1
329,239,Directed,8280,,,1
329,307,Directed,8281,,,1
329,328,Directed,8282,,,1
329,330,Directed,8283,,,1
329,331,Directed,8284,,,1
329,332,Directed,8285,,,1
329,333,Directed,8286,,,1
329,334,Directed,8287,,,1
330,0,Directed,8288,,,3
330,4,Directed,8289,,,1
330,8,Directed,8290,,,3
330,21,Directed,8291,,,1
330,26,Directed,8292,,,3
330,27,Directed,8293,,,4
330,51,Directed,8294,,,1
330,83,Directed,8295,,,1
330,112,Directed,8296,,,4
330,236,Directed,8297,,,1
330,237,Directed,8298,,,1
330,239,Directed,8299,,,1
330,307,Directed,8300,,,1
330,328,Directed,8301,,,1
330,329,Directed,8302,,,1
330,331,Directed,8303,,,1
330,332,Directed,8304,,,1
330,333,Directed,8305,,,1
330,334,Directed,8306,,,1
330,564,Directed,8307,,,1
331,0,Directed,8308,,,1
331,8,Directed,8309,,,1
331,21,Directed,8310,,,1
331,26,Directed,8311,,,1
331,27,Directed,8312,,,1
331,51,Directed,8313,,,1
331,83,Directed,8314,,,1
331,112,Directed,8315,,,1
331,236,Directed,8316,,,1
331,237,Directed,8317,,,1
331,239,Directed,8318,,,1
331,307,Directed,8319,,,1
331,328,Directed,8320,,,1
331,329,Directed,8321,,,1
331,330,Directed,8322,,,1
331,332,Directed,8323,,,1
331,333,Directed,8324,,,1
331,334,Directed,8325,,,1
332,0,Directed,8326,,,1
332,8,Directed,8327,,,1
332,21,Directed,8328,,,1
332,26,Directed,8329,,,1
332,27,Directed,8330,,,1
332,51,Directed,8331,,,1
332,83,Directed,8332,,,1
332,112,Directed,8333,,,1
332,236,Directed,8334,,,1
332,237,Directed,8335,,,1
332,239,Directed,8336,,,1
332,307,Directed,8337,,,1
332,328,Directed,8338,,,1
332,329,Directed,8339,,,1
332,330,Directed,8340,,,1
332,331,Directed,8341,,,1
332,333,Directed,8342,,,1
332,334,Directed,8343,,,1
333,0,Directed,8344,,,1
333,8,Directed,8345,,,1
333,21,Directed,8346,,,1
333,26,Directed,8347,,,1
333,27,Directed,8348,,,1
333,51,Directed,8349,,,1
333,83,Directed,8350,,,1
333,112,Directed,8351,,,1
333,236,Directed,8352,,,1
333,237,Directed,8353,,,1
333,239,Directed,8354,,,1
333,307,Directed,8355,,,1
333,328,Directed,8356,,,1
333,329,Directed,8357,,,1
333,330,Directed,8358,,,1
333,331,Directed,8359,,,1
333,332,Directed,8360,,,1
333,334,Directed,8361,,,1
334,0,Directed,8362,,,1
334,8,Directed,8363,,,1
334,21,Directed,8364,,,1
334,26,Directed,8365,,,1
334,27,Directed,8366,,,1
334,51,Directed,8367,,,1
334,83,Directed,8368,,,1
334,112,Directed,8369,,,1
334,236,Directed,8370,,,1
334,237,Directed,8371,,,1
334,239,Directed,8372,,,1
334,307,Directed,8373,,,1
334,328,Directed,8374,,,1
334,329,Directed,8375,,,1
334,330,Directed,8376,,,1
334,331,Directed,8377,,,1
334,332,Directed,8378,,,1
334,333,Directed,8379,,,1
335,0,Directed,8380,,,4
335,27,Directed,8381,,,1
335,58,Directed,8382,,,1
335,59,Directed,8383,,,2
335,164,Directed,8384,,,2
335,336,Directed,8385,,,4
336,0,Directed,8386,,,17
336,4,Directed,8387,,,6
336,27,Directed,8388,,,1
336,58,Directed,8389,,,2
336,59,Directed,8390,,,2
336,60,Directed,8391,,,6
336,77,Directed,8392,,,2
336,164,Directed,8393,,,2
336,308,Directed,8394,,,2
336,335,Directed,8395,,,4
337,0,Directed,8396,,,1
337,107,Directed,8397,,,1
338,0,Directed,8398,,,2
338,28,Directed,8399,,,1
340,0,Directed,8400,,,2
340,341,Directed,8401,,,2
341,0,Directed,8402,,,2
341,340,Directed,8403,,,2
342,0,Directed,8404,,,16
342,2,Directed,8405,,,5
342,4,Directed,8406,,,15
342,8,Directed,8407,,,1
342,12,Directed,8408,,,6
342,26,Directed,8409,,,10
342,27,Directed,8410,,,18
342,57,Directed,8411,,,4
342,58,Directed,8412,,,7
342,59,Directed,8413,,,11
342,60,Directed,8414,,,11
342,77,Directed,8415,,,11
342,83,Directed,8416,,,8
342,112,Directed,8417,,,9
342,145,Directed,8418,,,8
342,221,Directed,8419,,,11
342,222,Directed,8420,,,11
342,223,Directed,8421,,,10
342,283,Directed,8422,,,2
342,285,Directed,8423,,,7
342,396,Directed,8424,,,11
342,397,Directed,8425,,,11
342,398,Directed,8426,,,10
342,399,Directed,8427,,,10
342,400,Directed,8428,,,10
342,401,Directed,8429,,,8
343,0,Directed,8430,,,3
343,25,Directed,8431,,,1
343,344,Directed,8432,,,1
344,0,Directed,8433,,,3
344,343,Directed,8434,,,1
345,0,Directed,8435,,,4
345,346,Directed,8436,,,3
345,347,Directed,8437,,,3
345,348,Directed,8438,,,3
345,349,Directed,8439,,,3
345,350,Directed,8440,,,3
345,351,Directed,8441,,,3
345,352,Directed,8442,,,3
346,0,Directed,8443,,,3
346,345,Directed,8444,,,3
346,347,Directed,8445,,,3
346,348,Directed,8446,,,3
346,349,Directed,8447,,,3
346,350,Directed,8448,,,3
346,351,Directed,8449,,,3
346,352,Directed,8450,,,3
347,0,Directed,8451,,,3
347,345,Directed,8452,,,3
347,346,Directed,8453,,,3
347,348,Directed,8454,,,3
347,349,Directed,8455,,,3
347,350,Directed,8456,,,3
347,351,Directed,8457,,,3
347,352,Directed,8458,,,3
348,0,Directed,8459,,,3
348,345,Directed,8460,,,3
348,346,Directed,8461,,,3
348,347,Directed,8462,,,3
348,349,Directed,8463,,,3
348,350,Directed,8464,,,3
348,351,Directed,8465,,,3
348,352,Directed,8466,,,3
349,0,Directed,8467,,,3
349,345,Directed,8468,,,3
349,346,Directed,8469,,,3
349,347,Directed,8470,,,3
349,348,Directed,8471,,,3
349,350,Directed,8472,,,3
349,351,Directed,8473,,,3
349,352,Directed,8474,,,3
350,0,Directed,8475,,,3
350,345,Directed,8476,,,3
350,346,Directed,8477,,,3
350,347,Directed,8478,,,3
350,348,Directed,8479,,,3
350,349,Directed,8480,,,3
350,351,Directed,8481,,,3
350,352,Directed,8482,,,3
351,0,Directed,8483,,,3
351,345,Directed,8484,,,3
351,346,Directed,8485,,,3
351,347,Directed,8486,,,3
351,348,Directed,8487,,,3
351,349,Directed,8488,,,3
351,350,Directed,8489,,,3
351,352,Directed,8490,,,3
352,0,Directed,8491,,,3
352,345,Directed,8492,,,3
352,346,Directed,8493,,,3
352,347,Directed,8494,,,3
352,348,Directed,8495,,,3
352,349,Directed,8496,,,3
352,350,Directed,8497,,,3
352,351,Directed,8498,,,3
353,0,Directed,8499,,,9
353,4,Directed,8500,,,9
353,354,Directed,8501,,,6
353,355,Directed,8502,,,1
353,356,Directed,8503,,,1
353,794,Directed,8504,,,6
353,799,Directed,8505,,,1
354,0,Directed,8506,,,6
354,4,Directed,8507,,,5
354,353,Directed,8508,,,6
354,355,Directed,8509,,,1
354,356,Directed,8510,,,1
354,794,Directed,8511,,,5
355,0,Directed,8512,,,1
355,353,Directed,8513,,,1
355,354,Directed,8514,,,1
355,356,Directed,8515,,,1
356,0,Directed,8516,,,1
356,353,Directed,8517,,,1
356,354,Directed,8518,,,1
356,355,Directed,8519,,,1
360,0,Directed,8520,,,1
360,196,Directed,8521,,,1
360,361,Directed,8522,,,1
362,0,Directed,8523,,,1
362,363,Directed,8524,,,1
363,0,Directed,8525,,,2
363,16,Directed,8526,,,1
363,362,Directed,8527,,,1
363,645,Directed,8528,,,2
364,0,Directed,8529,,,2
364,4,Directed,8530,,,1
364,60,Directed,8531,,,1
364,62,Directed,8532,,,1
364,182,Directed,8533,,,1
364,183,Directed,8534,,,1
364,608,Directed,8535,,,1
364,817,Directed,8536,,,1
364,838,Directed,8537,,,1
364,839,Directed,8538,,,1
364,840,Directed,8539,,,1
364,843,Directed,8540,,,1
364,844,Directed,8541,,,1
364,845,Directed,8542,,,1
365,0,Directed,8543,,,5
365,4,Directed,8544,,,1
365,173,Directed,8545,,,1
366,0,Directed,8546,,,1
366,154,Directed,8547,,,1
367,0,Directed,8548,,,10
367,4,Directed,8549,,,5
367,25,Directed,8550,,,1
367,55,Directed,8551,,,4
367,56,Directed,8552,,,2
367,57,Directed,8553,,,2
367,58,Directed,8554,,,1
367,60,Directed,8555,,,4
367,91,Directed,8556,,,3
367,111,Directed,8557,,,2
367,145,Directed,8558,,,5
367,237,Directed,8559,,,1
367,456,Directed,8560,,,1
367,505,Directed,8561,,,1
367,506,Directed,8562,,,1
367,694,Directed,8563,,,1
368,0,Directed,8564,,,1
368,4,Directed,8565,,,2
368,57,Directed,8566,,,3
369,0,Directed,8567,,,1
369,154,Directed,8568,,,1
369,223,Directed,8569,,,1
369,316,Directed,8570,,,1
370,0,Directed,8571,,,7
370,32,Directed,8572,,,1
370,101,Directed,8573,,,1
370,697,Directed,8574,,,1
370,698,Directed,8575,,,1
370,699,Directed,8576,,,1
370,700,Directed,8577,,,1
370,701,Directed,8578,,,1
371,0,Directed,8579,,,4
371,6,Directed,8580,,,4
371,55,Directed,8581,,,1
371,56,Directed,8582,,,1
371,101,Directed,8583,,,1
371,164,Directed,8584,,,2
371,372,Directed,8585,,,1
371,422,Directed,8586,,,2
371,429,Directed,8587,,,2
371,489,Directed,8588,,,2
371,658,Directed,8589,,,2
371,659,Directed,8590,,,2
372,0,Directed,8591,,,3
372,55,Directed,8592,,,1
372,56,Directed,8593,,,1
372,60,Directed,8594,,,1
372,101,Directed,8595,,,1
372,371,Directed,8596,,,1
374,0,Directed,8597,,,2
374,19,Directed,8598,,,2
374,55,Directed,8599,,,2
374,58,Directed,8600,,,2
374,101,Directed,8601,,,3
374,373,Directed,8602,,,1
374,375,Directed,8603,,,1
374,376,Directed,8604,,,1
376,0,Directed,8605,,,4
376,19,Directed,8606,,,3
376,55,Directed,8607,,,1
376,58,Directed,8608,,,4
376,101,Directed,8609,,,5
376,373,Directed,8610,,,1
376,374,Directed,8611,,,1
376,375,Directed,8612,,,1
376,379,Directed,8613,,,1
376,386,Directed,8614,,,1
376,387,Directed,8615,,,1
376,388,Directed,8616,,,1
376,389,Directed,8617,,,1
376,390,Directed,8618,,,1
376,391,Directed,8619,,,3
376,459,Directed,8620,,,2
376,460,Directed,8621,,,2
376,461,Directed,8622,,,2
376,462,Directed,8623,,,2
376,463,Directed,8624,,,2
376,464,Directed,8625,,,2
376,465,Directed,8626,,,2
376,466,Directed,8627,,,2
376,467,Directed,8628,,,2
376,468,Directed,8629,,,1
377,0,Directed,8630,,,1
377,4,Directed,8631,,,1
378,0,Directed,8632,,,1
378,55,Directed,8633,,,1
378,58,Directed,8634,,,1
378,101,Directed,8635,,,7
378,379,Directed,8636,,,1
